HH_jit_L1_variance,HH_jit_L0.01_variance,HH_jit_L3_variance,HH_jit_L0.1_variance,HH_jit_L0.1_mean,H_L0.01_variance,HH_jit_L5_variance,MI_dir_L0.01_variance,MI_dir_L0.1_mean,MI_dir_L0.01_weight,HH_L0.01_std,MI_dir_L0.1_weight,H_L0.01_mean,H_L0.01_weight,HH_jit_L5_mean,MI_dir_L1_weight,H_L0.1_weight,label
40420072771.16237,225863626126056.9,26.484040901448488,130716518775704.77,86807.12974836734,17.71429494113545,1.2775681983061482e-05,17.71429494113545,74.05688394076468,9017.143347964911,0.2010370617054012,5739.658404131441,74.07057699149148,9017.143347964911,0.0016099530552732,853.158087190555,5739.658404131441,2
331708459391.7341,279417025989566.0,14843.21017991202,180310852112036.53,119744.69616246004,21.60546884641553,0.0003898605786143,21.60546884641553,74.08140685718631,7435.199582529354,0.2236010918456188,5122.424905461637,74.08953987776097,7435.199582529354,0.0017044874355209,841.0315562368013,5122.424905461637,2
1.239695778063063,68470237346638.31,1.0401318949073364e-05,9072176728420.78,6024.392487302782,368.6826872330748,9.930171384863229e-06,368.6826872330748,75.00832337546245,23335.33684018985,0.1659481416013038,7321.357398393667,74.5281243003351,23335.33684018985,0.0017719916036587,821.9679432416855,7321.357398393667,2
105804.98826299953,99108719084978.56,0.0001053091085895,26968813871231.35,17908.818392771427,14.793022482619564,0.0001403267876509,14.793022482619564,74.06259148257064,18034.210590802948,0.1678632339366088,7593.067015522,74.07725725531806,18034.210590802948,0.0026551059312272,756.6834786584959,7593.067015522,2
841964926.1393846,165233738812633.0,0.0002760639839612,77255578436371.42,51303.20987969037,23.96955155542037,2.773418161531449e-05,23.96955155542037,74.10601002993747,11853.2334489462,0.1719525271815657,6583.309789894335,74.10243831473026,11853.2334489462,0.0017664589077423,840.9683046350567,6583.309789894335,2
1439383557554.0928,334848989459060.5,1405977.121384525,232638398947502.56,154499.06064359526,25.70267249683457,0.7650694358468195,25.70267249683457,74.09363148336351,6301.500253112586,0.2447745703456902,4630.9777790102535,74.09959760042625,6301.500253112586,0.0016272408699955,902.0492210465248,4630.9777790102535,2
0.0190940759429561,62170278285624.39,6.740285225982795e-05,6496732140276.838,4314.16057299435,334.87599314978246,1.8706896479387435e-05,334.87599314978246,74.72802226381944,24584.57530559512,0.1808851381913872,6547.391205442404,74.48133141734706,24584.57530559512,0.0018360559958329,631.406139615717,6547.391205442404,2
661956533.8699006,162426193187125.94,0.0001401180784277,74901190737841.95,49739.67705782788,23.60922342158028,1.5232085500165744e-05,23.60922342158028,74.10636793394089,12033.065585187862,0.1704855279452413,6648.933309444865,74.10268851734864,12033.065585187862,0.0015582622040405,866.9575328172563,6648.933309444865,2
0.0065866151331249,60327608337344.63,1.7754149151485643e-05,5803334389975.987,3853.7082071574846,324.99985278726217,1.576512093472734e-05,324.99985278726217,74.65389844013009,25107.441950055552,0.178184709253303,6698.13857657718,74.46804502231416,25107.441950055552,0.0018561183687455,745.7296696801471,6698.13857657718,2
55323756155.831184,232663629803856.3,65.47751686110011,136924788843091.12,90930.20956573212,18.18235032544453,3.0346226399349687e-05,18.18235032544453,74.05529809480575,8779.188682294684,0.204040571929107,5642.219121466064,74.06996657830454,8779.188682294684,0.0016350314866276,835.9377568030995,5642.219121466064,2
0.0056433033126803,60046651283632.56,1.8800571819858543e-05,5702678331556.268,3786.867343570225,323.50157687717086,1.854867172485277e-05,323.50157687717086,74.6460660932197,25190.70722329268,0.1777693611614814,6723.413699676225,74.4668066612591,25190.70722329268,0.0018168981895937,759.2828247796805,6723.413699676225,2
23621.87059450113,94157171398513.52,0.0413344720235283,23814919296885.87,15814.43246158594,201.76919835563055,0.0369846218755681,201.76919835563055,74.67134661699245,18511.73053879045,0.1636166293239525,6669.172677762253,74.30251568730499,18511.73053879045,0.016763953541825,269.1099830336541,6669.172677762253,2
159970438292.28052,258143644876875.6,1647.6621889252433,160469164546946.3,106566.87050138124,20.03369226575705,2.7691067399024248e-05,20.03369226575705,74.07681880009055,7988.259142584973,0.214921759839177,5345.853406957169,74.08572369816031,7988.259142584973,0.0017410647613084,833.5112403522281,5345.853406957169,2
20339.313185834108,93943356704508.44,0.0288132838635254,23665192846558.145,15715.00472935046,201.3126034309244,0.0245098231531587,201.3126034309244,74.66713990244162,18549.13672400129,0.1634307688029111,6694.608465136429,74.30183079751555,18549.13672400129,0.0113741440634286,304.0139875534388,6694.608465136429,2
1258706.7743328996,112118451407404.92,4.831463225694653e-05,35675036710038.09,23690.33336065687,16.590899184227965,5.907682900204619e-05,16.590899184227965,74.06824451319812,16362.355798919598,0.1785399241025412,7441.957005947082,74.08145398938541,16362.355798919598,0.0018253185814171,852.0330790805859,7441.957005947082,2
13014746825.349182,204378936513866.4,0.9022818640697085,111310164351826.77,73918.9912866479,16.091188618581327,3.443616652169693e-05,16.091188618581327,74.05220048554915,9854.460800015013,0.191237585139828,6040.126788257801,74.06629917111856,9854.460800015013,0.0014238349068662,885.6547727360244,6040.126788257801,2
0.1033514285399424,64290532941982.38,0.0019190732406406,7370357196087.29,4894.293691923503,346.23866153403014,0.0012723590287948,346.23866153403014,74.82159339131104,24012.738535589306,0.1839432939925854,6376.052280051222,74.49670321385331,24012.738535589306,0.0035628202026224,317.2270507104018,6376.052280051222,2
266722941.58822355,152691463567970.22,0.0001165515209825,66844089260040.73,44389.0355002506,22.242343385679305,0.0001291043765623,22.242343385679305,74.09838835035347,12671.477468908515,0.1652981005195863,6740.404143141624,74.09843287244487,12671.477468908515,0.0021781828774409,791.5790760488247,6740.404143141624,2
1104.9840687188075,87810247092194.58,0.0001347149366412,19453973571839.33,12918.49726457338,223.412455710306,2.5248907945791724e-05,223.412455710306,74.66243261852078,19426.423027933943,0.1580064192708581,6580.504872805544,74.32793115606903,19426.423027933943,0.0017300243262832,654.9332651120208,6580.504872805544,2
62838.12806030662,96759536188865.22,5.861905712260119e-05,25478728118163.54,16919.306093285923,14.483698603473384,6.00600577639228e-05,14.483698603473384,74.06043089101814,18400.693620049016,0.1658620612024516,7729.413648723029,74.07596646630333,18400.693620049016,0.0016119816115821,862.3617084393213,7729.413648723029,2
130601.58121546837,100019427440656.4,0.0001053327675198,27557310336721.98,18299.61804944579,14.928540992828855,0.0001627083730551,14.928540992828855,74.0639541828586,17911.696976533545,0.1686326389705298,7604.663821557719,74.07796529540603,17911.696976533545,0.0031188413941013,772.3630612062932,7604.663821557719,2
0.6979603449745866,67085025804064.76,1.1520874593845054e-05,8498851698551.86,5643.673825296528,361.2610415869067,1.10735805742283e-05,361.2610415869067,74.9479201216734,23684.55041598753,0.1642611112916101,7391.794833378053,74.51846458373585,23684.55041598753,0.0016948699609469,836.9818029977727,7391.794833378053,2
0.4151876217227183,65876437517074.05,1.48806079680794e-05,8016177985492.8545,5323.152668222409,354.7866097525093,1.50000511579805e-05,354.7866097525093,74.89242548064527,23990.987459683656,0.1861978773798834,7433.2879759370435,74.50857125369886,23990.987459683656,0.0017417273242367,829.9500067273822,7433.2879759370435,2
661352561360.2257,302899914385541.5,120805.7024969414,202397085694323.7,134413.50483521787,23.3360572704496,0.0117554255005845,23.3360572704496,74.08624671764197,6905.692254414201,0.2328062595969542,4882.883126074643,74.09356935924266,6905.692254414201,0.0018867424687692,829.2503692459272,4882.883126074643,2
314908.9235299737,104389945465403.88,2.856862713584387e-05,30413365247162.062,20196.22584173188,15.514242912067854,2.439376506439972e-05,15.514242912067854,74.06394364515332,17331.455128003505,0.1722772105669228,7602.6274811872,74.07858873716646,17331.455128003505,0.0017525901976099,855.9680482273221,7602.6274811872,2
24994200.07342586,132167699925952.64,4.505261220185037e-05,50464358279257.07,33511.535033244465,19.37639638776818,5.676449987823343e-05,19.37639638776818,74.08331771540465,14297.204890795225,0.1537889934975734,7061.0770752355775,74.09019366988619,14297.204890795225,0.0020087790403215,811.3457667912912,7061.0770752355775,2
293566201775.9801,275587856482404.72,10352.036611651693,176728936040357.75,117365.75515940644,21.31020017486844,0.0002192285040895,21.31020017486844,74.079793262799,7529.611622061484,0.2220638771566506,5166.377360415248,74.0883157432082,7529.611622061484,0.0016694733104745,847.0896017314066,5166.377360415248,2
8512700943890.997,447105675147375.0,282352743.28290915,340093603212224.94,225872.56884359755,33.94773475086913,5289.905033366977,33.94773475086913,74.11596668828301,4805.420513750551,0.2828364475165337,3787.292691821767,74.11783419058105,4805.420513750551,0.0015284675791233,907.5227321207196,3787.292691821767,2
1925043216.433256,175499969362029.12,0.0030086879846886,85984800210170.28,57100.25485780825,25.40444505454252,1.0791299383237494e-05,25.40444505454252,74.11412396479722,11258.563170814812,0.1772134447797932,6453.651611210335,74.10665236860413,11258.563170814812,0.0015144841112066,878.2288999156175,6453.651611210335,2
5946854492.172579,191530370656182.0,0.0855166219043724,99923779702179.84,66357.1738948728,27.646469139810502,7.179878880761967e-05,27.646469139810502,74.13078511803208,10424.801453541168,0.1851293710148466,6160.625204155776,74.1154112720182,10424.801453541168,0.0022451293652953,801.7959712905142,6160.625204155776,2
23.34703895660559,76157097935005.98,1.076873591725988e-05,12659911984953.797,8406.846034890033,214.4507604340797,1.0702481978691248e-05,214.4507604340797,74.59787876116148,21601.031590871607,0.1750144790747186,7029.8478684279125,74.34853194773234,21601.031590871607,0.0017885802757236,815.7742188007923,7029.8478684279125,2
254417.68334892552,103289389019637.69,1.809188039677964e-05,29686177805816.41,19713.32522183705,15.383008062111912,1.2608878364637737e-05,15.383008062111912,74.06553403104532,17482.171392000346,0.1713667623117872,7637.540688366678,74.07912994072704,17482.171392000346,0.0016289774779513,870.8091438668785,7637.540688366678,2
2.2694983345984348,69966568642010.02,1.1057015805207187e-05,9716558643853.271,6452.29696546495,376.6994195513416,9.876064416160269e-06,376.6994195513416,75.07638111485596,22978.804505831,0.1677514337422124,7273.529869933098,74.53860260225356,22978.804505831,0.0015987397998547,834.9199421283388,7273.529869933098,2
41596.039718656815,94859175923614.52,5.159926494282168e-05,24301508980209.12,16137.558167950468,14.200092205599503,4.6991432207952273e-05,14.200092205599503,74.05764507193881,18706.30251321489,0.1642253740718253,7839.058632297791,74.07447837987979,18706.30251321489,0.0014054024766527,934.5265442742136,7839.058632297791,2
0.0816530234516072,64076209075076.23,0.0012002903722348,7278232759420.799,4833.118182493488,345.0893291986167,0.0007042572635461,345.0893291986167,74.81137193311267,24072.45837255118,0.1836364784594978,6402.14889638508,74.49505324564811,24072.45837255118,0.0026584170957497,368.1476967772961,6402.14889638508,2
32489.25362034112,94541202904273.52,0.1218586689099145,24085552561073.63,15994.149908075531,202.5698044423497,0.1221998047544133,202.5698044423497,74.67542526082805,18451.75080166693,0.163949923208155,6650.896507127043,74.30246089912447,18451.75080166693,0.0522497078689184,213.97961037209896,6650.896507127043,2
2560245.2580735567,116397637502116.48,1.727785585535614e-05,38706505745548.7,25703.442221577672,17.18709090075572,1.4023372361267474e-05,17.18709090075572,74.07074902385553,15877.782686997403,0.1819147629566229,7382.955168865788,74.08304603495183,15877.782686997403,0.0015737946086722,873.866082490003,7382.955168865788,2
750522405933.5747,9.602086094687494e+16,0.5519265835319704,4.73115903414349e+16,32101503.85603429,27.76623880877469,1.4040634095380258e-06,27.76623880877469,74.13174510696133,10386.472460103072,2.3360154559928683e-06,6155.088744783581,74.11591149725618,10386.472460103072,1.0213345421825415,808.0783207355611,6155.088744783581,2
17107384452776.455,513300660909090.9,2202786826.8891788,404320245312216.3,268536.18897589267,38.82904565898753,161120.14285239257,38.82904565898753,74.13067965943492,4215.299201068114,0.3030465896854159,3412.712463567228,74.12955186411557,4215.299201068114,0.0016071851107332,897.3685640433977,3412.712463567228,2
7372175796354.374,435463343539157.0,183393090.2663909,328850149042188.44,218404.1652829816,33.17564055814273,2537.949209633606,33.17564055814273,74.11836199869938,4924.256338099334,0.2791304904614619,3836.606655940546,74.11962425931604,4924.256338099334,0.002140783380721,851.4725719736508,3836.606655940546,2
325.15400381500683,84123258594883.89,1.9045873610194573e-05,17119926640785.42,11368.55158752218,220.5589743263199,1.2775442508255745e-05,220.5589743263199,74.6606349805364,20060.925558074945,0.1546539382328183,6713.914489629346,74.34080131869055,20060.925558074945,0.0016996329757497,757.7539108197842,6713.914489629346,2
169286491607.2957,259674692987297.0,1952.8703336871613,161891874550640.12,107511.75344065209,20.15218574397477,3.3815868921269824e-05,20.15218574397477,74.07749836819455,7945.945220510024,0.2155580893696506,5330.245825298212,74.08623091612087,7945.945220510024,0.0017223265190534,835.4613524338788,5330.245825298212,2
1739722863446.282,344204566014578.44,2468941.2619405217,241491084967534.25,160378.90403804014,26.32985657774589,1.9388135854552369,26.32985657774589,74.0919013786343,6141.138523639876,0.24816992779586,4544.823165529489,74.09847971129305,6141.138523639876,0.0016397548772768,899.0721266460592,4544.823165529489,2
68392.33781128818,97135274793804.4,7.167239397382561e-05,25715099011682.65,17076.271409181936,14.509343223720863,8.463846036591745e-05,14.509343223720863,74.05787344732515,18337.927479198264,0.1661837571343009,7696.151080580699,74.07495580726065,18337.927479198264,0.0019287736962722,832.4188400082263,7696.151080580699,2
1.4006336037449212,68765696589274.51,1.1347569288293293e-05,9197497856343.38,6107.612483150197,370.2672466635795,1.1230810266066047e-05,370.2672466635795,75.0222007200593,23262.897535374483,0.1663057620107837,7307.894205182299,74.53039584891677,23262.897535374483,0.0017950848233118,819.2075579020201,7307.894205182299,2
476.0350999357504,8.045895606144278e+16,12.218181815815884,9087288442709882.0,6058780.98880447,349.95707347756064,12.187928928798913,349.95707347756064,74.85413796994116,24082.57712368065,139.34437114191448,7028.434801276336,74.50187833964253,24082.57712368065,1.7386386730294872,448.14345117585486,7028.434801276336,2
454.4587895237627,85165135534953.16,3.1704171654036823e-05,17761559018291.668,11794.633256412526,216.72274591651785,2.1533881395743773e-05,216.72274591651785,74.60844530413031,19866.84546201076,0.1556086132981395,6644.014884436055,74.3192720523834,19866.84546201076,0.0020337418526526,705.8050460704989,6644.014884436055,2
124797.53490217029,99823805715270.34,9.071529553696048e-05,27430473282296.89,18215.390035336302,14.899432017504294,0.0001201936745451,14.899432017504294,74.06366049502589,17939.745741533436,0.1684676659054561,7610.172380265853,74.0778132100468,17939.745741533436,0.0026890878966792,777.4564233794373,7610.172380265853,2
4856299877.001413,188533577449850.25,0.0456049293376521,97286969025969.62,64606.0511049221,27.21556427781252,3.1204945310070274e-05,27.21556427781252,74.12734620208883,10572.188434525726,0.1836754712104501,6221.745170616314,74.1136115891895,10572.188434525726,0.0017577660922062,829.6304548322069,6221.745170616314,2
2431.9526822166986,89931314144086.97,0.0008052328825315,20873854664307.08,13861.38414088554,228.7722057099054,0.0003227184859014,228.7722057099054,74.70683385358272,19074.093648319867,0.1599031931133134,6483.041061751016,74.3345809906602,19074.093648319867,0.0022919070629936,518.7279312455815,6483.041061751016,2
0.3319163174611437,65354054623534.82,1.047995837383424e-05,7813055661257.728,5188.26861142187,351.99233797762014,8.94430731813684e-06,351.99233797762014,74.87295781579068,24142.10091795204,0.1854582665984192,7498.432540218478,74.5055238148382,24142.10091795204,0.0014636740509376,876.6286750667093,7498.432540218478,2
252710560007.40225,270967486738279.7,6699.15142372948,172419655946289.5,114503.74297554414,20.953891666644267,0.0001124631928359,20.953891666644267,74.07785181142718,7647.761830936,0.2201947424959972,5226.9275075676815,74.08683856423953,7647.761830936,0.001571495393787,864.0581896950322,5226.9275075676815,2
115007885.3821024,144851267497710.88,2.5265339979178026e-05,60466354403297.45,40153.6716816884,21.14549767533845,1.6149302722790958e-05,21.14549767533845,74.09236035431981,13249.275851632348,0.1609987254833626,6874.8588729638695,74.0951903933777,13249.275851632348,0.001705200678598,821.5840412958479,6874.8588729638695,2
368.08974671996594,84516043434597.66,2.399761029027258e-05,17359865501752.428,11527.885085649086,221.58510669533192,1.7219670989294298e-05,221.58510669533192,74.66986262470466,19989.488383851312,0.1550145388574328,6693.1064147662255,74.34238770788771,19989.488383851312,0.001700572636469,745.8525594278059,6693.1064147662255,2
464.8601864888328,85233974060916.56,3.2854982543754603e-05,17804503105813.566,11823.15066412455,216.89731689788823,2.238092135926349e-05,216.89731689788823,74.60991175625988,19856.97166786084,0.1556714839959901,6648.515078139054,74.31952934832978,19856.97166786084,0.0019440748283895,711.6711233449852,6648.515078139054,2
0.0141687770763414,61681260243649.02,3.833316645903518e-05,6306804649107.659,4188.038759678139,332.25284292502965,1.3626898995172924e-05,332.25284292502965,74.70682812193421,24720.1678068004,0.1801724308300552,6585.815080134958,74.47755846285801,24720.1678068004,0.0018047159085566,670.9715629060457,6585.815080134958,2
0.0232231931353117,62478616991975.18,9.934286519932315e-05,6618614007375.526,4395.0965308974055,336.52986961118404,2.622607994338896e-05,336.52986961118404,74.74162033272522,24504.31780141603,0.1813330780904545,6534.934795672583,74.48371025778631,24504.31780141603,0.0016977400506742,613.2518879997008,6534.934795672583,2
11035570.834624346,126144880990949.38,3.763870947719928e-05,45872190321780.84,30461.98267445816,18.5332343375012,3.334223760871838e-05,18.5332343375012,74.07888477888052,14862.487638047423,0.1502443059664163,7184.386664301796,74.08769411143379,14862.487638047423,0.0017053535450497,842.3946457219797,7184.386664301796,2
41387584999.85288,226367425365248.2,28.351763895113105,131174963024123.62,87111.59418424989,17.75365817527927,1.3927819471465954e-05,17.75365817527927,74.0570826823426,8998.606305393942,0.2012611240784924,5728.9715501071705,74.07073386602688,8998.606305393942,0.0016606737949431,846.9668083441023,5728.9715501071705,2
16357222623.273226,208558149612434.1,1.6905396281953382,115041928003831.16,76397.31119679827,16.419041024948452,7.635998643422909e-05,16.419041024948452,74.05394442066834,9671.609361342613,0.1931827470445202,5929.986071958435,74.06765037043985,9671.609361342613,0.0018623581672274,814.8023073081488,5929.986071958435,2
271689872608.4408,273186784872132.72,8265.162822841477,174487975366029.56,115877.41779163013,21.125041126896573,0.0001567176156345,21.125041126896573,74.0787836733477,7589.7532675407165,0.2210945154788615,5192.224532352181,74.08754811108662,7589.7532675407165,0.0017064780277184,846.999513230018,5192.224532352181,2
14421775.459277203,128060899153637.3,7.525667244070601e-05,47320868159667.08,31424.0147356944,18.81380362847085,0.0001083036349315,18.81380362847085,74.08136938272243,14676.302411244891,0.151380969911881,7135.994952737083,74.08902224675045,14676.302411244891,0.0020814115339856,821.8393637702278,7135.994952737083,2
2.7227326894978043,70421305013605.61,1.476017241916412e-05,9917758002800.918,6585.904291291251,379.1378067411315,1.5779153862916652e-05,379.1378067411315,75.09858412566058,22862.833562684267,0.1682956257992449,7226.821215391292,74.54209169816347,22862.833562684267,0.0019424192777638,800.9583857487894,7226.821215391292,2
1508058464424.8398,337101065317191.3,1615932.9216452376,234767605592846.62,155913.24888382762,25.875023145303203,0.9644978052886902,25.875023145303203,74.09448633567763,6263.1120928145165,0.2455961938758886,4615.553047043395,74.10026571705829,6263.1120928145165,0.0015417087068061,912.0325278209334,4615.553047043395,2
1642410560.6802294,173487127686407.3,0.0018576348790688,84256586206662.83,55952.55058834524,25.11416310898221,6.252587842700373e-05,25.11416310898221,74.11183790315712,11361.76835141733,0.176194350865835,6431.180805346597,74.10543317383453,11361.76835141733,0.0020964700610142,811.6616973724948,6431.180805346597,2
136.85954951599018,81420857385293.67,1.2763510862280057e-05,15520080778494.969,10306.160828787184,213.50454971608545,1.0238927536283091e-05,213.50454971608545,74.6022516041472,20558.623233942304,0.1521497940339063,6826.563721853787,74.331014881345,20558.623233942304,0.0016692961698373,797.0616633803114,6826.563721853787,2
74617399996540.06,729990574440005.9,161308021715.65692,617443796280544.8,410124.3979702515,54.79848235950794,201735133.34187832,54.79848235950794,74.17979715759421,3006.343783078094,0.3613764697222795,2561.548027031934,74.16809313685475,3006.343783078094,0.1361453004633857,801.9480194908161,2561.548027031934,2
10755377763.937723,201058481188033.6,0.5126051621704567,108355168687138.58,71956.54040959585,28.96168986098109,7.040280316092326e-05,28.96168986098109,74.13760478934962,9991.89390070002,0.1896778956268196,6037.321464325496,74.11872914000568,9991.89390070002,0.0021988140542113,813.9657240260675,6037.321464325496,2
34459.618493109105,94602908671791.78,0.1665026153522015,24129211398933.977,16023.1421179379,202.70156519205463,0.1711506036941872,202.70156519205463,74.67664558998086,18440.912782252064,0.1640034133212115,6643.084471099322,74.30265772259763,18440.912782252064,0.0735242292464592,203.30717543243225,6643.084471099322,2
4516266964299.998,399732778872839.25,43300364.559405945,294464377254090.8,195564.06225373756,30.46195899075793,236.9503425151197,30.46195899075793,74.1060172950033,5341.270006092786,0.2674360967125893,4112.003537922346,74.10983542759088,5341.270006092786,0.0014773566272159,923.1097442710844,4112.003537922346,2
37067990.144891694,135273158384210.48,2.7374713900884632e-05,52872422147587.73,35110.67939234726,19.83011756699761,2.4620842308190557e-05,19.83011756699761,74.08728224784669,14027.693584239529,0.1555851292343518,7024.237385435606,74.09230656891619,14027.693584239529,0.0017365426500068,827.0128195199396,7024.237385435606,2
0.0070663781406544,60455607584526.16,1.5505496847400412e-05,5849601413909.827,3884.431916819702,325.6865873782608,1.0444518731817334e-05,325.6865873782608,74.65909065801077,25076.12715073752,0.1783736139053505,6703.0508959552135,74.46903468419876,25076.12715073752,0.0016456280844209,757.7357628572978,6703.0508959552135,2
11327680.373220762,126332391026149.52,4.000356981216388e-05,46013259567092.81,30555.663308100266,18.56069332052266,3.672052171015314e-05,18.56069332052266,74.07912674226327,14844.457664612124,0.1503559243382672,7181.585994520481,74.08782409372141,14844.457664612124,0.0016958537473262,842.9297528535122,7181.585994520481,2
4672609759.218874,187962629609389.12,0.0406668615957374,96786606613646.0,64273.75769517666,27.133462467003483,2.722599176158027e-05,27.133462467003483,74.12669355699116,10600.624131518778,0.1833971671853951,6232.777388505439,74.11326869239265,10600.624131518778,0.0017212855788999,833.5993784381334,6232.777388505439,2
4171.487233408288,91165909266810.4,0.002422468565565,21725434606305.688,14426.885262173417,231.8842051651718,0.0014803436354953,231.8842051651718,74.73191227036737,18877.601219418168,0.1609969430051179,6437.209376829659,74.33790516713044,18877.601219418168,0.0030766460778528,420.6363290233164,6437.209376829659,2
0.0127751972957773,61503947957786.81,3.168328539116148e-05,6239066622424.027,4143.057156227189,331.3106370153946,1.1956640300210445e-05,331.3106370153946,74.70278445952653,24778.510309823854,0.1799133135632477,6621.38090270035,74.47713967932495,24778.510309823854,0.001578539598298,705.0853723589702,6621.38090270035,2
2304805256692.263,358890075929140.75,5788357.4060948575,255443688539045.2,169646.14216568336,27.449872654608043,8.029499596293581,27.449872654608043,74.09719821575807,5904.46514147048,0.2534078468641338,4400.316294712503,74.10267043796175,5904.46514147048,0.0021301674351981,860.6740622803087,4400.316294712503,2
0.7458991388313901,67241636008805.18,1.1608893617444432e-05,8562629242675.112,5686.025535966595,362.0930663549116,1.1110128345063586e-05,362.0930663549116,74.95188462061556,23643.732713601392,0.1644527128351567,7383.166788080991,74.51867789382747,23643.732713601392,0.0017117042722579,834.2550678317763,7383.166788080991,2
4603371.605253539,120159400645893.77,1.7119474694630758e-05,41430716844321.03,27512.514776461743,17.740738252370647,1.4426819729842752e-05,17.740738252370647,74.07571550093185,15473.089620729224,0.1848306172253553,7317.909969847124,74.0857223034179,15473.089620729224,0.0014577607778212,877.5813661449766,7317.909969847124,2
426764.265523976,105975476692681.58,6.198648173048997e-05,31472170908219.41,20899.343473839555,15.749154852976062,9.105604631330808e-05,15.749154852976062,74.06616457666051,17121.312616318944,0.1735804610293633,7558.727932207664,74.07977918498219,17121.312616318944,0.0021665228133139,839.0453814867985,7558.727932207664,2
3250310.139863752,117937707251629.16,2.447386203289108e-05,39812929333670.67,26438.186724084742,17.413768350899772,2.215574531522553e-05,17.413768350899772,74.07276633610684,15706.806732754842,0.1831141328102949,7343.912968176784,74.08414175964948,15706.806732754842,0.0015224333571637,865.0052938561188,7343.912968176784,2
253003776063.1999,271003005794702.72,6721.4870277432055,172452720322966.22,114525.7026682772,20.95663091107508,0.0001129692354943,20.95663091107508,74.07786670865094,7647.072807935575,0.2202091719926915,5228.053166420419,74.08684992049281,7647.072807935575,0.0015483492334158,866.5751326490863,5228.053166420419,2
6053067.223126474,121991831196484.44,2.307651852954183e-05,42776385259630.02,28406.137222454214,17.974049840202497,1.8745356497707427e-05,17.974049840202497,74.07479401503737,15277.258322108126,0.1862344456423676,7260.912806078479,74.08545679105224,15277.258322108126,0.0016337834340316,849.4644258320909,7260.912806078479,2
24839389.20157525,132121354953965.2,4.447496110276259e-05,50428517632959.17,33487.73404361794,19.369624644558822,5.5357829245818224e-05,19.369624644558822,74.0832587012051,14300.598411153138,0.1537620295489934,7058.146683049843,74.09016213539445,14300.598411153138,0.0020493911389047,807.273219303504,7058.146683049843,2
15.312485362237954,74974180404865.9,1.3363486974948348e-05,12063079771369.414,8010.516096594286,211.1318695947112,1.273306118523243e-05,211.1318695947112,74.56978560195094,21847.42897978573,0.1736501104763165,7068.543895058744,74.34313497488381,21847.42897978573,0.0017438529689526,811.0899841234967,7068.543895058744,2
8047216747858.567,442395980176793.7,240232260.61408305,335550609463966.06,222854.90091272249,33.591279414315984,4067.298380804498,33.591279414315984,74.11442170074483,4853.405752054786,0.2813431540769067,3814.560829175922,74.11659641633187,4853.405752054786,0.0015963823402344,901.8774797997434,3814.560829175922,2
222.4941105724465,82930968895448.16,2.460221381834522e-05,16403107107248.38,10892.541520776576,217.46084359644829,2.515298564305003e-05,217.46084359644829,74.6364957391492,20272.3935766593,0.153554154629225,6746.449828617611,74.33715187961576,20272.3935766593,0.0019041834724825,757.6745542955214,6746.449828617611,2
0.0092613173802402,60940371475885.27,2.255152696521304e-05,6027377525259.824,4002.484534546003,328.2873080437357,1.454670366335624e-05,328.2873080437357,74.67903812732452,24930.82172954757,0.1790872339211587,6647.3790748579895,74.47278264115562,24930.82172954757,0.0018533963257453,716.8797607082,6647.3790748579895,2
3205840714076.634,378242055741958.5,15172685.035025302,273856782823770.1,181876.186864177,28.92536796648437,39.91112871021914,28.92536796648437,74.1041862344436,5625.408371347347,0.2601490572009533,4271.122571264198,74.10819145000931,5625.408371347347,0.0014401543078029,920.234418593206,4271.122571264198,2
64577980710469.45,702311505101914.0,104707703632.8446,590029190804174.6,391910.0662023476,52.89394743589492,96430880.59922989,52.89394743589492,74.18081736771458,3121.970214745711,0.3544614242508419,2651.8396884544195,74.16937638360403,3121.970214745711,0.0658061865483845,830.6372409859149,2651.8396884544195,2
62190559.35197274,139521789407247.14,2.1802696063235644e-05,56211378749389.49,37328.01557872831,20.410284384406623,1.7109956407829515e-05,20.410284384406623,74.08920618135859,13672.434962750029,0.1580093742642909,6963.518117623883,74.09344148182456,13672.434962750029,0.0016552518241547,833.2073854128149,6963.518117623883,2
267399597.69629,152715642950540.4,0.0001175017215005,66863989428845.25,44402.2509593582,22.245853012444968,0.0001308816675656,22.245853012444968,74.09841755151761,12669.641962338032,0.165311186908633,6739.279106537088,74.09844841097039,12669.641962338032,0.0021954847558355,790.6055915779965,6739.279106537088,2
776970032.8644394,164287904654188.62,0.0002189105336391,76460705853449.89,50775.340051644846,23.832842722007623,2.084145145197224e-05,23.832842722007623,74.10492279503465,11913.395676933467,0.1714597121882871,6607.804915019933,74.10185380979952,11913.395676933467,0.0016549583479954,853.0342750458908,6607.804915019933,2
0.0344317348679735,63058932262202.26,0.0002171626791726,6852634804985.412,4550.498662638777,339.6423963870693,6.476056044788001e-05,339.6423963870693,74.76772330929937,24340.79489960569,0.1821731438782675,6473.666239595448,74.48818718079058,24340.79489960569,0.001865676231703,532.9313270527473,6473.666239595448,2
611319934.9735055,161496780407719.28,0.0001162011370276,74126530931361.44,49225.231471134015,23.474625433365876,1.7722602138358875e-05,23.474625433365876,74.10527140569639,12093.255495408805,0.1699971010900525,6669.301525961047,74.10210282215277,12093.255495408805,0.0015596821596191,872.4796124276164,6669.301525961047,2
